4.202003338898163634e+02,1.145237631860875940e-08,1.145227244597636742e-08,1.144975554325510207e-08,-2.153539549297222092e-02,-2.153520820831680282e-01,-1.076533500169948532e+00,1.000000000000000000e+03,2.000000000000000000e+03,1.264910627177676588e+03
4.242070116861435736e+02,1.148245306209142296e-08,1.148234597110536786e-08,1.147975112124493227e-08,-2.182495945526169087e-02,-2.182476411388285242e-01,-1.091001537011518696e+00,1.000000000000000000e+03,2.000000000000000000e+03,1.264910627177676588e+03
4.282136894824707838e+02,1.151303699381472270e-08,1.151292658617287868e-08,1.151025141041590549e-08,-2.211773596803149125e-02,-2.211753223965890192e-01,-1.105629785041524205e+00,1.000000000000000000e+03,2.000000000000000000e+03,1.264910627177676588e+03
4.322203672787979940e+02,1.154413715932822219e-08,1.154402333316072759e-08,1.154126536652158936e-08,-2.241380551817952205e-02,-2.241359305824145998e-01,-1.120422250589968582e+00,1.000000000000000000e+03,2.000000000000000000e+03,1.264910627177676588e+03
4.362270450751252042e+02,1.157576286685887749e-08,1.157564551657054861e-08,1.157280220403184402e-08,-2.271325099208090781e-02,-2.271302944100454801e-01,-1.135383059080106838e+00,1.000000000000000000e+03,2.000000000000000000e+03,1.264910627177676588e+03
4.402337228714524144e+02,1.160792369648963171e-08,1.160780271259430501e-08,1.160487140510920419e-08,-2.301615776751696901e-02,-2.301592674998992616e-01,-1.150516459576205630e+00,1.000000000000000000e+03,2.000000000000000000e+03,1.264910627177676588e+03
4.442404006677796247e+02,1.164062950973622600e-08,1.164050477868256047e-08,1.163748272897168688e-08,-2.332261380972706910e-02,-2.332237293391779265e-01,-1.165826829534434506e+00,1.000000000000000000e+03,2.000000000000000000e+03,1.264910627177676588e+03
4.482470784641068349e+02,1.167389045954238185e-08,1.167376186353065504e-08,1.167064622166132788e-08,-2.363270977179893206e-02,-2.363245862853341484e-01,-1.181318679767460855e+00,1.000000000000000000e+03,2.000000000000000000e+03,1.264910627177676588e+03
4.522537562604340451e+02,1.170771700071479205e-08,1.170758441750409423e-08,1.170437222623907527e-08,-2.394653909962626490e-02,-2.394627726151828395e-01,-1.196996659633961846e+00,1.000000000000000000e+03,2.000000000000000000e+03,1.264910627177676588e+03
4.562604340567612553e+02,1.174211990082042622e-08,1.174198320352572646e-08,1.173867139342765091e-08,-2.426419814167574823e-02,-2.426392516220778617e-01,-1.212865562464921831e+00,1.000000000000000000e+03,2.000000000000000000e+03,1.264910627177676588e+03
4.602671118530884655e+02,1.177711025157021189e-08,1.177696930844866427e-08,1.177355469272546639e-08,-2.458578626382062343e-02,-2.458550167637219286e-01,-1.228930331239308282e+00,1.000000000000000000e+03,2.000000000000000000e+03,1.264910627177676588e+03
4.642737896494156757e+02,1.181269948071443105e-08,1.181255415494026568e-08,1.180903342401585811e-08,-2.491140596951333525e-02,-2.491110928633348265e-01,-1.245196064522480883e+00,1.000000000000000000e+03,2.000000000000000000e+03,1.264910627177676588e+03
4.682804674457429428e+02,1.184889936447676676e-08,1.184874951390408419e-08,1.184511922969754701e-08,-2.524116302558656807e-02,-2.524085373670680310e-01,-1.261668022681490253e+00,1.000000000000000000e+03,2.000000000000000000e+03,1.264910627177676588e+03
4.722871452420700962e+02,1.188572204055557562e-08,1.188556751746825207e-08,1.188182410736356707e-08,-2.557516659398991962e-02,-2.557484416607386235e-01,-1.278351634392307590e+00,1.000000000000000000e+03,2.000000000000000000e+03,1.264910627177676588e+03
4.762938230383973632e+02,1.192318002172267586e-08,1.192302067257064980e-08,1.191916042305780903e-08,-2.591352936978862098e-02,-2.591319324491404008e-01,-1.295252503454950022e+00,1.000000000000000000e+03,2.000000000000000000e+03,1.264910627177676588e+03
4.803005008347245166e+02,1.196128621005185143e-08,1.196112187517288646e-08,1.195714092513980160e-08,-2.625636772577081418e-02,-2.625601732013978507e-01,-1.312376415933460327e+00,1.000000000000000000e+03,2.000000000000000000e+03,1.264910627177676588e+03
4.843071786310517837e+02,1.200005391181126289e-08,1.199988442513726720e-08,1.199577875879057258e-08,-2.660380186403249470e-02,-2.660343656660476008e-01,-1.329729347638763270e+00,1.000000000000000000e+03,2.000000000000000000e+03,1.264910627177676588e+03
4.883138564273789370e+02,1.203949685305601698e-08,1.203932204180297801e-08,1.203508748119414109e-08,-2.695595597493180562e-02,-2.695557514597625159e-01,-1.347317471973567216e+00,1.000000000000000000e+03,2.000000000000000000e+03,1.264910627177676588e+03
4.923205342237062041e+02,1.207962919595962031e-08,1.207944888030008093e-08,1.207508107743161277e-08,-2.731295840383047430e-02,-2.731256137338928802e-01,-1.365147168159701385e+00,1.000000000000000000e+03,2.000000000000000000e+03,1.264910627177676588e+03
4.963272120200333575e+02,1.212046555592530219e-08,1.212027954864222698e-08,1.211577397712696203e-08,-2.767494182606630715e-02,-2.767452789232567878e-01,-1.383225029869569411e+00,1.000000000000000000e+03,2.000000000000000000e+03,1.264910627177676588e+03
